,Date,Mid,Volume
2352,2009-03-19,792.53,9033870000.0
3855,2009-03-20,777.5550000000001,7643720000.0
2013,2009-03-23,797.8399999999999,7715770000.0
2012,2009-03-24,814.565,6767980000.0
2011,2009-03-25,809.075,7687180000.0
2010,2009-03-26,823.52,6992960000.0
2009,2009-03-27,821.055,5600210000.0
577,2009-03-30,794.44,5912660000.0
583,2009-03-31,800.6800000000001,6089100000.0
3320,2009-04-01,798.47,6034140000.0
3321,2009-04-02,830.0699999999999,7542810000.0
3322,2009-04-03,834.6,5855640000.0
3317,2009-04-06,831.27,6210000000.0
3318,2009-04-07,824.325,5155580000.0
3312,2009-04-08,821.63,5938460000.0
3313,2009-04-09,843.0999999999999,7600710000.0
3635,2009-04-13,854.8299999999999,6434890000.0
3639,2009-04-14,848.565,7569840000.0
3638,2009-04-15,844.255,6241100000.0
3637,2009-04-16,858.6949999999999,6598670000.0
3636,2009-04-17,868.25,7352010000.0
3986,2009-04-20,850.3299999999999,6973960000.0
3987,2009-04-21,838.46,7436490000.0
3984,2009-04-22,851.175,7327860000.0
3985,2009-04-23,844.1600000000001,6563100000.0
3982,2009-04-24,862.855,7114440000.0
3981,2009-04-27,861.74,5613460000.0
3990,2009-04-28,855.8,6328000000.0
3991,2009-04-29,869.4549999999999,6101620000.0
4283,2009-04-30,878.605,6862540000.0
3972,2009-05-01,873.29,5312170000.0
746,2009-05-04,893.53,7038840000.0
745,2009-05-05,902.52,6882860000.0
744,2009-05-06,912.115,8555040000.0
3876,2009-05-07,915.47,9120100000.0
4365,2009-05-08,919.5999999999999,8163280000.0
412,2009-05-11,915.835,6150600000.0
2410,2009-05-12,906.0150000000001,6871750000.0
2414,2009-05-13,894.0999999999999,7091820000.0
415,2009-05-14,890.44,6134870000.0
416,2009-05-15,887.955,5439720000.0
4311,2009-05-18,898.0350000000001,5702150000.0
418,2009-05-19,910.8050000000001,6616270000.0
1372,2009-05-20,912.985,8205060000.0
1371,2009-05-21,890.015,6019840000.0
1374,2009-05-22,890.2,5155320000.0
1378,2009-05-26,896.61,5667050000.0
1377,2009-05-27,902.855,5698800000.0
1367,2009-05-28,898.5250000000001,5738980000.0
1366,2009-05-29,911.79,6050420000.0
403,2009-06-01,935.515,6370440000.0
2824,2009-06-02,943.9200000000001,5987340000.0
657,2009-06-03,933.1800000000001,5323770000.0
718,2009-06-04,935.895,5352890000.0
1354,2009-06-05,942.9100000000001,5277910000.0
408,2009-06-08,936.385,4483430000.0
409,2009-06-09,941.535,4439950000.0
728,2009-06-10,938.87,5379420000.0
727,2009-06-11,947.635,5500840000.0
730,2009-06-12,940.98,4528120000.0
731,2009-06-15,931.05,4697880000.0
733,2009-06-16,919.8,4951200000.0
732,2009-06-17,911.11,5523650000.0
735,2009-06-18,914.935,4684010000.0
4235,2009-06-19,921.4449999999999,5713390000.0
1391,2009-06-22,905.585,4903940000.0
1478,2009-06-23,893.7750000000001,5071020000.0
1501,2009-06-24,903.5799999999999,4636720000.0
4387,2009-06-25,908.845,4911240000.0
4388,2009-06-26,917.515,6076660000.0
4377,2009-06-29,922.085,4211760000.0
345,2009-06-30,921.435,4627570000.0
3085,2009-07-01,926.37,3919400000.0
3087,2009-07-02,908.8299999999999,3931000000.0
3084,2009-07-06,892.54,4712580000.0
3083,2009-07-07,889.265,4673300000.0
3078,2009-07-08,878.06,5721780000.0
3077,2009-07-09,883.155,4347170000.0
2793,2009-07-10,878.19,3912080000.0
2792,2009-07-13,888.185,4499440000.0
2789,2009-07-14,901.1700000000001,4149030000.0
2790,2009-07-15,922.05,5238830000.0
2787,2009-07-16,935.705,4898640000.0
2788,2009-07-17,938.27,5141380000.0
2461,2009-07-20,946.3050000000001,4853150000.0
2460,2009-07-21,949.875,5309300000.0
2459,2009-07-22,953.79,4634100000.0
2458,2009-07-23,966.345,5761650000.0
2465,2009-07-24,972.87,4458300000.0
2462,2009-07-27,977.39,4631290000.0
2453,2009-07-28,975.85,5490350000.0
2452,2009-07-29,973.2049999999999,5178770000.0
2768,2009-07-30,986.345,6035180000.0
2055,2009-07-31,988.015,5139070000.0
2537,2009-08-03,996.915,5603440000.0
2538,2009-08-04,1001.9,5713700000.0
881,2009-08-05,1000.4749999999999,7242120000.0
2540,2009-08-06,1000.245,6753380000.0
2541,2009-08-07,1008.915,6827090000.0
2859,2009-08-10,1005.5550000000001,5406080000.0
2858,2009-08-11,999.085,5773160000.0
2857,2009-08-12,1003.0699999999999,5498170000.0
2856,2009-08-13,1006.98,5250660000.0
2855,2009-08-14,1003.6,4940750000.0
2854,2009-08-17,988.345,4088570000.0
2853,2009-08-18,985.9100000000001,4198970000.0
2852,2009-08-19,990.115,4257000000.0
3151,2009-08-20,1002.655,4893160000.0
3152,2009-08-21,1018.3249999999999,5885550000.0
3155,2009-08-24,1029.14995,6302450000.0
3156,2009-08-25,1031.98,5768740000.0
3153,2009-08-26,1027.02,5080060000.0
3154,2009-08-27,1024.7649999999999,5785880000.0
3158,2009-08-28,1031.3,5785780000.0
3491,2009-08-31,1019.915,5004560000.0
1085,2009-09-01,1012.365,6862360000.0
1084,2009-09-02,996.155,5842730000.0
1083,2009-09-03,997.8399999999999,4624280000.0
1088,2009-09-04,1009.065,4097370000.0
1092,2009-09-08,1022.36995,5235160000.0
1091,2009-09-09,1030.155,5202550000.0
4528,2009-09-10,1036.0900000000001,5191380000.0
778,2009-09-11,1043.29005,4922600000.0
773,2009-09-14,1042.37,4979610000.0
774,2009-09-15,1049.73,6185620000.0
775,2009-09-16,1060.815,6793530000.0
776,2009-09-17,1067.9850000000001,6668110000.0
769,2009-09-18,1067.895,5607970000.0
1757,2009-09-21,1062.37,4615280000.0
1760,2009-09-22,1070.08005,5246600000.0
1759,2009-09-23,1070.27,5531930000.0
1755,2009-09-24,1056.07,5505610000.0
1754,2009-09-25,1047.3200000000002,4507090000.0
1766,2009-09-28,1055.255,3726950000.0
1765,2009-09-29,1063.725,4949900000.0
1415,2009-09-30,1054.935,5998860000.0
789,2009-10-01,1042.18,5791450000.0
790,2009-10-02,1025.275,5583240000.0
791,2009-10-05,1034.25,4313310000.0
4597,2009-10-06,1051.2849999999999,5029840000.0
4595,2009-10-07,1054.06,4238220000.0
795,2009-10-08,1065.35,4988400000.0
794,2009-10-09,1067.255,3763780000.0
460,2009-10-12,1075.545,3710430000.0
461,2009-10-13,1071.005,4320480000.0
465,2009-10-14,1085.92505,5406420000.0
466,2009-10-15,1091.48505,5369780000.0
464,2009-10-16,1088.1,4894740000.0
470,2009-10-19,1093.325,4619240000.0
737,2009-10-20,1092.4,5396930000.0
734,2009-10-21,1091.065,5616290000.0
127,2009-10-22,1084.7600499999999,5192410000.0
126,2009-10-23,1085.6599999999999,4767460000.0
123,2009-10-26,1078.49,6363380000.0
122,2009-10-27,1066.55,5337380000.0
715,2009-10-28,1052.72495,6600350000.0
713,2009-10-29,1055.2599500000001,5595040000.0
4453,2009-10-30,1049.395,6512420000.0
765,2009-11-02,1040.78005,6202640000.0
3136,2009-11-03,1040.14995,5487500000.0
762,2009-11-04,1053.075,5635510000.0
764,2009-11-05,1056.975,4848350000.0
757,2009-11-06,1065.39995,4277130000.0
802,2009-11-09,1082.75,4460030000.0
4317,2009-11-10,1091.91,4394770000.0
4316,2009-11-11,1099.5900499999998,4286700000.0
2779,2009-11-12,1093.435,4160250000.0
2777,2009-11-13,1091.56,3792610000.0
2763,2009-11-16,1103.9099500000002,4565850000.0
4314,2009-11-17,1106.35495,3824070000.0
4323,2009-11-18,1106.9,4293340000.0
4322,2009-11-19,1097.41995,4178030000.0
2580,2009-11-20,1090.73505,3751230000.0
3385,2009-11-23,1103.62,3827920000.0
2504,2009-11-24,1102.59505,3700820000.0
3379,2009-11-25,1107.96505,3036350000.0
3381,2009-11-27,1094.605,2362910000.0
3475,2009-11-30,1091.745,3895520000.0
3442,2009-12-01,1105.585,4249310000.0
3441,2009-12-02,1110.435,3941340000.0
3440,2009-12-03,1108.01,4810030000.0
3445,2009-12-04,1107.825,5781140000.0
3443,2009-12-07,1105.775,4103360000.0
3436,2009-12-08,1095.8249999999998,4748030000.0
1767,2009-12-09,1091.4650000000001,4115410000.0
3115,2009-12-10,1102.4699500000002,3996490000.0
3116,2009-12-11,1104.92,3791090000.0
3111,2009-12-14,1111.3,4548490000.0
3112,2009-12-15,1109.73,5045100000.0
3113,2009-12-16,1112.085,4829820000.0
3114,2009-12-17,1101.12,7615070000.0
3121,2009-12-18,1098.81,6325890000.0
3629,2009-12-21,1111.4951,3977340000.0
3661,2009-12-22,1117.3899999999999,3641130000.0
1057,2009-12-23,1118.79,3166870000.0
1037,2009-12-24,1123.78,1267710000.0
4091,2009-12-28,1126.9450000000002,2716400000.0
4090,2009-12-29,1128.23,2491020000.0
3751,2009-12-30,1124.1799500000002,2277300000.0
3752,2009-12-31,1121.22505,2076990000.0
4239,2010-01-04,1125.2150499999998,3991400000.0
4238,2010-01-05,1133.145,2491020000.0
4241,2010-01-06,1136.56995,4972660000.0
4240,2010-01-07,1136.88995,5270680000.0
4236,2010-01-08,1140.805,4389590000.0
3943,2010-01-11,1145.88,4255780000.0
996,2010-01-12,1137.79005,4716160000.0
3941,2010-01-13,1140.79005,4170360000.0
3938,2010-01-14,1147.105,3915200000.0
3939,2010-01-15,1139.58,4758730000.0
3935,2010-01-19,1143.1100000000001,4724830000.0
3613,2010-01-20,1138.6,4810560000.0
3612,2010-01-21,1128.21,6874290000.0
3611,2010-01-22,1102.8350500000001,6208650000.0
3616,2010-01-25,1097.685,4481390000.0
3615,2010-01-26,1096.77495,4731910000.0
3614,2010-01-27,1091.31,5319120000.0
3610,2010-01-28,1089.3400000000001,5452400000.0
3609,2010-01-29,1084.02,5412850000.0
513,2010-02-01,1081.6350000000002,4077610000.0
514,2010-02-02,1096.345,4749540000.0
515,2010-02-03,1098.345,4285450000.0
511,2010-02-04,1080.0149999999999,5859690000.0
512,2010-02-05,1055.815,6438900000.0
338,2010-02-08,1063.855,4089820000.0
354,2010-02-09,1069.67005,5114260000.0
818,2010-02-10,1066.505,4251450000.0
817,2010-02-11,1070.315,4400870000.0
816,2010-02-12,1070.39005,4160680000.0
820,2010-02-16,1087.4,4080770000.0
819,2010-02-17,1097.875,4259230000.0
823,2010-02-18,1102.8600000000001,3878620000.0
822,2010-02-19,1106.6100000000001,3944280000.0
1143,2010-02-22,1108.835,3814440000.0
1144,2010-02-23,1100.38005,4521050000.0
1141,2010-02-24,1100.96,4168360000.0
1142,2010-02-25,1094.76,4521130000.0
1139,2010-02-26,1102.40005,3945190000.0
2632,2010-03-01,1110.735,3847640000.0
1393,2010-03-02,1119.9850000000001,4134680000.0
1390,2010-03-03,1121.1100000000001,3951320000.0
1912,2010-03-04,1120.1950000000002,3945010000.0
1890,2010-03-05,1132.25,4133000000.0
2639,2010-03-08,1138.9099999999999,3774680000.0
2638,2010-03-09,1140.135,5185570000.0
2271,2010-03-10,1144.175,5469120000.0
4109,2010-03-11,1144.615,4669060000.0
4113,2010-03-12,1150.19,4928160000.0
2312,2010-03-15,1146.2150000000001,4164110000.0
2328,2010-03-16,1155.315,4369770000.0
2347,2010-03-17,1164.88995,4963200000.0
2278,2010-03-18,1164.4650000000001,4234510000.0
2279,2010-03-19,1162.2649999999999,5212410000.0
3249,2010-03-22,1160.34995,4261680000.0
3248,2010-03-23,1169.275,4411640000.0
3251,2010-03-24,1169.525,4705750000.0
3250,2010-03-25,1172.88995,5668900000.0
3253,2010-03-26,1167.70505,4708420000.0
3241,2010-03-29,1171.28,4375580000.0
2932,2010-03-30,1173.375,4085000000.0
2933,2010-03-31,1170.16505,4484340000.0
2949,2010-04-01,1176.06,4006870000.0
2945,2010-04-05,1183.22,3881620000.0
2942,2010-04-06,1187.2849999999999,4086180000.0
2943,2010-04-07,1183.425,5101430000.0
2953,2010-04-08,1181.835,4726970000.0
2954,2010-04-09,1190.9050000000002,4511570000.0
3267,2010-04-12,1196.955,4607090000.0
3266,2010-04-13,1193.92995,5403580000.0
3263,2010-04-14,1204.66995,5760040000.0
3262,2010-04-15,1211.21,5995330000.0
3265,2010-04-16,1198.47,8108470000.0
3268,2010-04-19,1190.77505,6597740000.0
2293,2010-04-20,1203.81,5316590000.0
2294,2010-04-21,1204.92,5724310000.0
2295,2010-04-22,1200.22995,6035780000.0
2296,2010-04-23,1211.19,5326060000.0
2291,2010-04-26,1215.4349499999998,5647760000.0
2292,2010-04-27,1196.5,7454540000.0
2288,2010-04-28,1188.43005,6342310000.0
2289,2010-04-29,1201.33,6059410000.0
1428,2010-04-30,1197.15495,6048260000.0
850,2010-05-03,1196.855,4938050000.0
3144,2010-05-04,1182.81,6594720000.0
3138,2010-05-05,1167.0500000000002,6795940000.0
3955,2010-05-06,1116.685,10617810000.0
3951,2010-05-07,1114.64,9472910000.0
3463,2010-05-10,1143.06,6893700000.0
3478,2010-05-11,1159.095,5842550000.0
3421,2010-05-12,1164.15005,5225460000.0
3444,2010-05-13,1164.85495,4870640000.0
1991,2010-05-14,1141.66495,6126400000.0
3514,2010-05-17,1128.42,5922920000.0
1552,2010-05-18,1132.93,6170840000.0
2879,2010-05-19,1112.4650000000001,6765800000.0
3916,2010-05-20,1089.46,8328570000.0
4005,2010-05-21,1073.0300000000002,5452130000.0
3912,2010-05-24,1081.325,5224040000.0
0,2010-05-25,1057.7649999999999,7329580000.0
4630,2010-05-26,1078.17,4521050000.0
4629,2010-05-27,1088.895,5698460000.0
3890,2010-05-28,1093.685,4871210000.0
244,2010-06-01,1082.33,5271480000.0
1798,2010-06-02,1085.29505,5026360000.0
246,2010-06-03,1098.7400499999999,4995970000.0
247,2010-06-04,1079.46505,6180580000.0
249,2010-06-07,1060.61,5467560000.0
250,2010-06-08,1052.66,6192750000.0
251,2010-06-09,1064.995,5983200000.0
580,2010-06-10,1073.31,5144780000.0
579,2010-06-11,1084.685,4059280000.0
576,2010-06-14,1097.47,4425830000.0
575,2010-06-15,1103.4,4644490000.0
574,2010-06-16,1112.935,5002600000.0
573,2010-06-17,1111.795,4557760000.0
588,2010-06-18,1117.47005,4555360000.0
875,2010-06-21,1119.7350000000001,4514360000.0
873,2010-06-22,1106.34005,4514380000.0
874,2010-06-23,1092.47505,4526150000.0
877,2010-06-24,1081.26505,4814830000.0
878,2010-06-25,1075.72505,5128840000.0
870,2010-06-28,1077.025,3896410000.0
871,2010-06-29,1053.14005,6136700000.0
1192,2010-06-30,1038.205,5067080000.0
2339,2010-07-01,1022.2449999999999,6435770000.0
1808,2010-07-02,1024.44,3968500000.0
2341,2010-07-06,1030.425,4691240000.0
2340,2010-07-07,1044.7150000000001,4931220000.0
4402,2010-07-08,1064.745,4548460000.0
4398,2010-07-09,1073.13,3506570000.0
1929,2010-07-12,1075.615,3426990000.0
1930,2010-07-13,1090.055,4640460000.0
1925,2010-07-14,1093.38005,4521050000.0
1926,2010-07-15,1089.595,4552470000.0
1927,2010-07-16,1078.58495,5297350000.0
1933,2010-07-19,1067.905,4089500000.0
2985,2010-07-20,1070.4099500000002,4713280000.0
2984,2010-07-21,1077.105,4747180000.0
2987,2010-07-22,1084.8200000000002,4826900000.0
2986,2010-07-23,1095.805,4524570000.0
2983,2010-07-26,1108.155,4009650000.0
2982,2010-07-27,1115.365,4725690000.0
2981,2010-07-28,1108.885,4002390000.0
2980,2010-07-29,1104.35995,4612420000.0
2690,2010-07-30,1097.22495,4006450000.0
1799,2010-08-02,1117.415,4144180000.0
1800,2010-08-03,1121.09995,4071820000.0
1803,2010-08-04,1124.105,4057850000.0
1804,2010-08-05,1122.6851,3685560000.0
1375,2010-08-06,1115.1150499999999,3857890000.0
1796,2010-08-09,1125.075,3979360000.0
2148,2010-08-10,1119.37,3979360000.0
2147,2010-08-11,1102.72,4511860000.0
2150,2010-08-12,1081.70495,4521050000.0
3355,2010-08-13,1082.625,3328890000.0
2153,2010-08-16,1076.0549999999998,3142450000.0
2152,2010-08-17,1090.65,3968210000.0
2142,2010-08-18,1092.7649999999999,3724260000.0
2141,2010-08-19,1081.54995,4290540000.0
1696,2010-08-20,1069.77,3761570000.0
1708,2010-08-23,1074.33,3210950000.0
1713,2010-08-24,1054.9400500000002,4436330000.0
810,2010-08-25,1049.605,4360190000.0
1067,2010-08-26,1053.4250000000002,3646710000.0
839,2010-08-27,1052.455,4102460000.0
3678,2010-08-30,1056.595,2917990000.0
3673,2010-08-31,1048.0100000000002,4038770000.0
4391,2010-09-01,1065.51,4396880000.0
4393,2010-09-02,1085.245,3704210000.0
3071,2010-09-03,1099.355,3534500000.0
4390,2010-09-07,1096.875,3107380000.0
4396,2010-09-08,1097.81,3224640000.0
3098,2010-09-09,1105.71,3387770000.0
4106,2010-09-10,1107.4,3061160000.0
4105,2010-09-13,1118.625,4521050000.0
4103,2010-09-14,1121.4699999999998,4521050000.0
4104,2010-09-15,1120.545,3369840000.0
4101,2010-09-16,1122.1599500000002,3364080000.0
4102,2010-09-17,1126.95005,4086140000.0
3756,2010-09-20,1135.71495,3364080000.0
3755,2010-09-21,1142.405,4175660000.0
3775,2010-09-22,1137.98,3911070000.0
3772,2010-09-23,1129.78,3847850000.0
2302,2010-09-24,1140.29495,4123950000.0
3757,2010-09-27,1145.96,3587860000.0
3763,2010-09-28,1141.045,4025840000.0
3762,2010-09-29,1144.4450000000002,3990280000.0
3453,2010-09-30,1146.62,4284160000.0
425,2010-10-01,1144.8600000000001,4298910000.0
429,2010-10-04,1140.0149999999999,3604110000.0
428,2010-10-05,1151.72005,4068840000.0
427,2010-10-06,1158.59,4073160000.0
426,2010-10-07,1157.6399999999999,3910550000.0
431,2010-10-08,1161.655,3871420000.0
78,2010-10-11,1165.35005,2505900000.0
79,2010-10-12,1164.145,4076170000.0
3942,2010-10-13,1177.84995,4969410000.0
73,2010-10-14,1172.8000000000002,4969410000.0
74,2010-10-15,1174.1599999999999,5724910000.0
71,2010-10-18,1180.04,4450050000.0
72,2010-10-19,1169.1750000000002,5600120000.0
1066,2010-10-20,1174.83995,5027880000.0
1065,2010-10-21,1180.30005,4625470000.0
1068,2010-10-22,1181.4600500000001,3177890000.0
1062,2010-10-25,1190.44,4221380000.0
1064,2010-10-26,1182.415,4203680000.0
1063,2010-10-27,1177.77,4335670000.0
1071,2010-10-28,1183.315,4283460000.0
1070,2010-10-29,1182.58,3537880000.0
1823,2010-11-01,1186.7300500000001,4129180000.0
1824,2010-11-02,1191.87,3866200000.0
1825,2010-11-03,1190.93005,4665480000.0
1826,2010-11-04,1209.795,5695470000.0
1827,2010-11-05,1223.685,5637460000.0
1819,2010-11-08,1221.0599499999998,3937230000.0
1820,2010-11-09,1217.88995,4848040000.0
3122,2010-11-10,1211.54,4561300000.0
3102,2010-11-11,1209.97,3931120000.0
3493,2010-11-12,1202.29,4213620000.0
2171,2010-11-15,1202.29005,3503370000.0
3479,2010-11-16,1183.895,5116380000.0
3473,2010-11-17,1179.69,3904780000.0
2168,2010-11-18,1192.02,4687260000.0
2167,2010-11-19,1194.70495,3675390000.0
2506,2010-11-22,1191.7599500000001,3689500000.0
2507,2010-11-23,1184.71,4133070000.0
2651,2010-11-24,1191.1599999999999,3384250000.0
2510,2010-11-26,1190.5450500000002,1613820000.0
2515,2010-11-29,1181.99,3673450000.0
2833,2010-11-30,1180.77,4284700000.0
498,2010-12-01,1197.105,4548110000.0
2886,2010-12-02,1214.35005,4970800000.0
504,2010-12-03,1221.1949,3735780000.0
2477,2010-12-06,1223.2350000000001,3527370000.0
2476,2010-12-07,1229.15,6970630000.0
2467,2010-12-08,1224.21505,4607590000.0
2466,2010-12-09,1230.78,4522510000.0
2116,2010-12-10,1236.49,4547310000.0
2115,2010-12-13,1243.5349999999999,4361240000.0
2119,2010-12-14,1242.38,4132350000.0
2120,2010-12-15,1239.13,4407340000.0
2117,2010-12-16,1238.3,4736820000.0
2118,2010-12-17,1242.8400499999998,4632470000.0
1784,2010-12-20,1245.855,3548140000.0
1783,2010-12-21,1252.625,3479670000.0
1782,2010-12-22,1257.16495,1285590000.0
1781,2010-12-23,1256.32,2515020000.0
1780,2010-12-27,1254.95505,1992470000.0
1787,2010-12-28,1258.06,2478450000.0
1786,2010-12-29,1260.69,2214380000.0
1426,2010-12-30,1258.7049499999998,1970720000.0
1427,2010-12-31,1256.76495,1799770000.0
215,2011-01-03,1266.895,4286670000.0
208,2011-01-04,1268.3899999999999,4796420000.0
209,2011-01-05,1271.495,4764920000.0
210,2011-01-06,1274.30005,4844100000.0
211,2011-01-07,1269.2649999999999,4963110000.0
630,2011-01-10,1266.85005,4036450000.0
629,2011-01-11,1273.435,4050750000.0
628,2011-01-12,1281.26,4226940000.0
627,2011-01-13,1283.585,4310840000.0
632,2011-01-14,1287.24,4661590000.0
623,2011-01-18,1293.11005,5284990000.0
622,2011-01-19,1286.76,4743710000.0
926,2011-01-20,1277.3049999999998,4935320000.0
927,2011-01-21,1286.63995,4935320000.0
924,2011-01-24,1287.20005,3902470000.0
925,2011-01-25,1286.1649499999999,4595380000.0
922,2011-01-26,1295.855,4730980000.0
923,2011-01-27,1297.85,4309190000.0
921,2011-01-28,1288.885,5618630000.0
1244,2011-01-31,1281.835,4167160000.0
903,2011-02-01,1299.0,5164500000.0
905,2011-02-02,1305.1149999999998,4098260000.0
692,2011-02-03,1301.715,4370990000.0
900,2011-02-04,1306.335,3925950000.0
901,2011-02-07,1317.35,3902270000.0
910,2011-02-08,1320.4499999999998,3881530000.0
714,2011-02-09,1319.7150000000001,3922240000.0
605,2011-02-10,1317.26,4184610000.0
606,2011-02-11,1323.435,4219300000.0
603,2011-02-14,1329.93,3567040000.0
604,2011-02-15,1327.52005,3926860000.0
601,2011-02-16,1333.56,1966450000.0
602,2011-02-17,1336.25,1966450000.0
608,2011-02-18,1341.09495,1162310000.0
262,2011-02-22,1325.62,1322780000.0
261,2011-02-23,1308.73,1330340000.0
264,2011-02-24,1302.585,1222900000.0
263,2011-02-25,1313.975,3836030000.0
268,2011-02-28,1324.9650000000001,1252850000.0
2977,2011-03-01,1319.115,1180420000.0
2975,2011-03-02,1308.3849500000001,1025000000.0
2976,2011-03-03,1322.3249999999998,4340470000.0
2979,2011-03-04,1321.835,4223740000.0
2978,2011-03-07,1315.8350500000001,3964730000.0
2972,2011-03-08,1316.3,4531420000.0
2973,2011-03-09,1317.74,3709520000.0
3289,2011-03-10,1304.9650000000001,4723020000.0
3288,2011-03-11,1300.17,3740400000.0
3292,2011-03-14,1293.77995,4050370000.0
3291,2011-03-15,1274.79,5201400000.0
3294,2011-03-16,1264.98,5833000000.0
3293,2011-03-17,1270.245,4134950000.0
3286,2011-03-18,1282.53005,4685500000.0
2332,2011-03-21,1291.115,4223730000.0
2333,2011-03-22,1296.025,3576550000.0
2334,2011-03-23,1292.28,3842350000.0
2335,2011-03-24,1304.54,4223740000.0
2336,2011-03-25,1314.66505,4223740000.0
2337,2011-03-28,1314.96495,3215170000.0
2338,2011-03-29,1312.355,3482580000.0
2689,2011-03-30,1326.815,3809570000.0
2688,2011-03-31,1327.4,3566270000.0
3196,2011-04-01,1333.37,4223740000.0
3201,2011-04-04,1332.92,4223740000.0
3200,2011-04-05,1334.12,3852280000.0
3199,2011-04-06,1335.2350000000001,4223740000.0
3198,2011-04-07,1332.68005,4005600000.0
3204,2011-04-08,1331.1999500000002,3582810000.0
2895,2011-04-11,1327.41505,3478970000.0
2896,2011-04-12,1315.7350000000001,4275490000.0
2897,2011-04-13,1315.2699499999999,3850860000.0
2892,2011-04-14,1309.605,3872630000.0
2893,2011-04-15,1318.28005,4223740000.0
2890,2011-04-18,1304.025,4223740000.0
2891,2011-04-19,1308.335,3886300000.0
3848,2011-04-20,1325.8899999999999,4236280000.0
3847,2011-04-21,1335.1599999999999,3587240000.0
3844,2011-04-25,1334.51,2142130000.0
3846,2011-04-26,1343.15,3908060000.0
3845,2011-04-27,1350.87,4051570000.0
3852,2011-04-28,1357.655,4036820000.0
3851,2011-04-29,1361.625,3479070000.0
4484,2011-05-02,1364.585,3846250000.0
4485,2011-05-03,1355.1799999999998,4223740000.0
4486,2011-05-04,1348.7,4223740000.0
4487,2011-05-05,1338.585,3846250000.0
4488,2011-05-06,1344.9699999999998,4223740000.0
4481,2011-05-09,1344.03995,4265250000.0
177,2011-05-10,1353.88995,4223740000.0
176,2011-05-11,1345.435,3846250000.0
175,2011-05-12,1341.54,3777210000.0
174,2011-05-13,1341.915,3426660000.0
172,2011-05-16,1335.32495,3846250000.0
171,2011-05-17,1324.4650000000001,4053970000.0
170,2011-05-18,1334.2049499999998,3922030000.0
169,2011-05-19,1341.58995,3626110000.0
506,2011-05-20,1336.335,4066020000.0
505,2011-05-23,1322.97495,3255580000.0
509,2011-05-24,1318.795,3846250000.0
510,2011-05-25,1318.83,4109670000.0
507,2011-05-26,1321.46,3259470000.0
508,2011-05-27,1330.15495,3124560000.0
815,2011-05-31,1338.15,4696240000.0
847,2011-06-01,1329.455,4241090000.0
849,2011-06-02,1311.82,3762170000.0
848,2011-06-03,1305.41995,3505030000.0
852,2011-06-06,1292.49,3555980000.0
851,2011-06-07,1290.48,3846250000.0
845,2011-06-08,1282.23,3970810000.0
844,2011-06-09,1287.085,3332510000.0
540,2011-06-10,1278.44,3846250000.0
539,2011-06-13,1271.3400000000001,4132520000.0
543,2011-06-14,1282.3600000000001,3500280000.0
544,2011-06-15,1274.885,4070500000.0
541,2011-06-16,1266.08995,3846250000.0
542,2011-06-17,1273.60995,4916460000.0
121,2011-06-20,1273.9900499999999,3464660000.0
120,2011-06-21,1288.01,4056150000.0
119,2011-06-22,1292.6999999999998,3718420000.0
118,2011-06-23,1274.735,4983450000.0
117,2011-06-24,1275.5850500000001,3665340000.0
690,2011-06-27,1276.22,3479070000.0
129,2011-06-28,1288.505,3681500000.0
128,2011-06-29,1303.03,4347540000.0
4449,2011-06-30,1314.805,4200500000.0
1537,2011-07-01,1329.59505,3796930000.0
2658,2011-07-05,1337.595,3722320000.0
2655,2011-07-06,1335.9299500000002,3564190000.0
1510,2011-07-07,1348.05,4069530000.0
2654,2011-07-08,1343.0500000000002,3594360000.0
2959,2011-07-11,1329.8650499999999,3879130000.0
2961,2011-07-12,1320.25,4227890000.0
2960,2011-07-13,1322.9650000000001,4060080000.0
2958,2011-07-14,1316.6950000000002,4358570000.0
2957,2011-07-15,1312.6100000000001,4242760000.0
2956,2011-07-18,1305.9299500000002,4118160000.0
2955,2011-07-19,1317.60495,4304600000.0
1894,2011-07-20,1327.04005,3767420000.0
1895,2011-07-21,1336.325,4837430000.0
1896,2011-07-22,1341.525,3522830000.0
1891,2011-07-25,1337.7049499999998,3536890000.0
1892,2011-07-26,1334.05,4007050000.0
1893,2011-07-27,1317.7,3479040000.0
1899,2011-07-28,1307.7399500000001,4951800000.0
1900,2011-07-29,1293.51,5061190000.0
4394,2011-08-01,1291.055,4967390000.0
3093,2011-08-02,1270.29505,5206290000.0
3092,2011-08-03,1247.88005,6446940000.0
3091,2011-08-04,1229.885,4266530000.0
4376,2011-08-05,1193.1,5454590000.0
4431,2011-08-08,1158.88,2615150000.0
4428,2011-08-09,1137.21,2366660000.0
2409,2011-08-10,1144.8899999999999,5018070000.0
2430,2011-08-11,1153.795,3685050000.0
2478,2011-08-12,1179.8899999999999,5640380000.0
2799,2011-08-15,1191.675,4272850000.0
2800,2011-08-16,1192.375,5071600000.0
2494,2011-08-17,1196.415,4388340000.0
2802,2011-08-18,1160.3249999999998,3234810000.0
2803,2011-08-19,1138.295,5167560000.0
3812,2011-08-22,1133.29,5436260000.0
3811,2011-08-23,1143.355,5013170000.0
3814,2011-08-24,1167.43005,5315310000.0
3813,2011-08-25,1173.07505,5748420000.0
3816,2011-08-26,1158.5700000000002,5035320000.0
3806,2011-08-29,1194.095,4228070000.0
